,distribution,stand
0,1.0,0.016666999999999998
1,0.9909226525352243,0.040567333
2,0.9730687245544813,0.06446766599999999
3,0.9469681257592018,0.08836799899999999
4,0.9134163687648922,0.11226833199999998
5,0.8734041484807047,0.13616866499999997
6,0.8281017325351406,0.16006899799999996
7,0.7787492909248328,0.18396933099999996
8,0.7266511673842737,0.20786966399999995
9,0.6731325220724881,0.23176999699999995
10,0.6194106905097035,0.25567032999999995
11,0.5666205588723037,0.27957066299999994
12,0.5157400241501068,0.30347099599999994
13,0.46759958349660713,0.32737132899999993
14,0.42279524131758517,0.35127166199999993
15,0.3817465713196275,0.3751719949999999
16,0.344718180792217,0.3990723279999999
17,0.3117532523664569,0.4229726609999999
18,0.2827790447999761,0.4468729939999999
19,0.25758234927071616,0.4707733269999999
20,0.2359361578271407,0.4946736599999999
21,0.21747444489220533,0.518573993
22,0.20181451308373535,0.5424743259999999
23,0.1886748594559518,0.5663746589999998
24,0.17764752039671497,0.5902749919999999
25,0.16842259031297274,0.6141753249999999
26,0.16065811223061616,0.6380756579999999
27,0.1542083770934614,0.6619759909999998
28,0.14875935445559202,0.6858763239999999
29,0.1441332165197417,0.7097766569999999
30,0.14017144776775292,0.7336769899999999
31,0.1366635814909486,0.7575773229999998
32,0.13359275308542806,0.7814776559999999
33,0.1307698027129711,0.8053779889999999
34,0.1281159048179486,0.8292783219999998
35,0.12550358661662542,0.8531786549999998
36,0.12294282653185992,0.8770789879999998
37,0.12032934997287634,0.9009793209999999
38,0.11759845776258229,0.9248796539999998
39,0.11476680425877234,0.9487799869999998
40,0.11178548357855096,0.9726803199999998
41,0.10865783052442582,0.9965806529999999
42,0.1053802107075131,1.020480986
43,0.10200208715687606,1.0443813189999998
44,0.09854599422690356,1.0682816519999998
45,0.09504824182293162,1.0921819849999999
46,0.09157441014231403,1.1160823179999997
47,0.08817100496330758,1.1399826509999997
48,0.08489721131466361,1.1638829839999998
49,0.0817925498725655,1.1877833169999998
50,0.0789250534014047,1.21168365
51,0.07631904159887487,1.2355839829999997
52,0.0739937533222602,1.2594843159999998
53,0.07197031436219173,1.2833846489999998
54,0.07024393158648842,1.3072849819999997
55,0.06879176629111292,1.3311853149999997
56,0.06758083228973209,1.3550856479999998
57,0.06658211582925673,1.3789859809999998
58,0.06573938073422592,1.4028863139999999
59,0.06499327957435343,1.4267866469999997
60,0.06430269234701266,1.4506869799999997
61,0.06361317651557398,1.4745873129999998
62,0.06288308973965268,1.4984876459999996
63,0.062078869592296235,1.5223879789999997
64,0.0611961641793223,1.5462883119999997
65,0.060226409449486824,1.5701886449999998
66,0.05917030161699154,1.5940889779999998
67,0.058055334724010296,1.6179893109999997
68,0.05690197619103573,1.6418896439999997
69,0.055735955105842325,1.6657899769999998
70,0.05457972522677911,1.6896903099999996
71,0.053470054009271115,1.7135906429999996
72,0.05241655768577953,1.7374909759999997
