,distribution,speed
0,0.06866346990891246,0.6
1,0.06879509238976929,0.79742
2,0.06906505012177114,0.99484
3,0.06949105663976562,1.19226
4,0.07011775406990256,1.38968
5,0.07096234567319246,1.5871
6,0.07206101337962277,1.78452
7,0.07346231595958441,1.9819400000000003
8,0.07518179661879787,2.17936
9,0.07726271328708999,2.37678
10,0.0797272783424988,2.5742000000000003
11,0.08259788862927891,2.7716200000000004
12,0.08590384734447024,2.96904
13,0.089637627279121,3.1664600000000003
14,0.09379598931982526,3.3638800000000004
15,0.09837534770283032,3.5613
16,0.1033339886684039,3.7587200000000003
17,0.10863671846227932,3.9561400000000004
18,0.11420270407600114,4.15356
19,0.11995256450810547,4.35098
20,0.12578684368101356,4.5484
21,0.13159453156057752,4.74582
22,0.1372662908870569,4.94324
23,0.14270358984865578,5.14066
24,0.1478266562080087,5.33808
25,0.1525819777413644,5.5355
26,0.15706450745808648,5.73292
27,0.16114317868683015,5.93034
28,0.16494477416415454,6.12776
29,0.16856247265737276,6.32518
30,0.172111508475082,6.5226
31,0.17572069075675098,6.72002
32,0.1795258401017756,6.91744
33,0.18366413579234306,7.11486
34,0.1882683017282356,7.31228
35,0.19348288592486887,7.5097000000000005
36,0.19947378166102037,7.70712
37,0.20638448872103415,7.90454
38,0.21442414307392973,8.10196
39,0.22378410162326617,8.299380000000001
40,0.2346817387074007,8.4968
41,0.24736677573512023,8.69422
42,0.2619437302756888,8.89164
43,0.27852572233342465,9.08906
44,0.29710145695089046,9.286480000000001
45,0.31752451764539186,9.4839
46,0.3394087438145848,9.68132
47,0.36225303598576253,9.87874
48,0.3853696296099023,10.07616
49,0.40795066516912615,10.27358
50,0.4291100788619618,10.471
51,0.4479976243260326,10.668420000000001
52,0.46385072009956485,10.86584
53,0.4761078146962131,11.06326
54,0.4844477461214054,11.26068
55,0.48899082122141846,11.4581
56,0.48989164910862354,11.655520000000001
57,0.4877934514196281,11.85294
58,0.4835065420948036,12.05036
59,0.47797000604393725,12.24778
60,0.4721478058112439,12.4452
61,0.46695773853230793,12.64262
62,0.4631277483633667,12.84004
63,0.4611968133234097,13.037460000000001
64,0.4614479001147828,13.23488
65,0.4640323859018857,13.4323
66,0.4686798473231477,13.62972
67,0.47515805851066956,13.82714
68,0.4830855719109137,14.024560000000001
69,0.4920747047657146,14.22198
70,0.5018324941012798,14.419400000000001
71,0.5120461476064502,14.61682
72,0.5225579925746862,14.81424
73,0.5332761922453245,15.011660000000001
74,0.5441751587190276,15.20908
75,0.5552426984279887,15.406500000000001
76,0.5664547411944743,15.60392
77,0.577750384672383,15.80134
78,0.5890069728909992,15.99876
79,0.6000326039352438,16.196180000000002
80,0.6106020819927299,16.393600000000003
81,0.620472877255012,16.59102
82,0.6294108606552679,16.78844
83,0.6371544329405495,16.985860000000002
84,0.6439435449768739,17.183280000000003
85,0.6492981866561148,17.3807
86,0.6533432329225206,17.578120000000002
87,0.656114366459444,17.775540000000003
88,0.6576612189392428,17.972960000000004
89,0.6580478992418074,18.17038
90,0.6573239449588796,18.367800000000003
91,0.6555620107449527,18.565220000000004
92,0.6528746194912163,18.76264
93,0.6494248834355941,18.960060000000002
94,0.6455611474413587,19.157480000000003
95,0.6417082204810054,19.354900000000004
96,0.6384865818270808,19.55232
97,0.6366925626837312,19.749740000000003
98,0.6372052014595414,19.947160000000004
99,0.6410091013945958,20.14458
100,0.6489644925037122,20.342000000000002
101,0.6617870189327576,20.539420000000003
102,0.6798984279319867,20.736840000000004
103,0.7034534694944844,20.934260000000002
104,0.7318957420719006,21.131680000000003
105,0.7643508150289198,21.329100000000004
106,0.7994331436168117,21.52652
107,0.8354051648267145,21.723940000000002
108,0.8702252508171374,21.921360000000004
109,0.9018451083510141,22.11878
110,0.9283207074712457,22.316200000000002
111,0.9480385300763263,22.513620000000003
112,0.9598107957270132,22.711040000000004
113,0.9634364514762718,22.90846
114,0.9586710167171922,23.105880000000003
115,0.9463585232256793,23.303300000000004
116,0.9277602833097266,23.50072
117,0.9045109059420772,23.698140000000002
118,0.8784271187252547,23.895560000000003
119,0.8514060465983946,24.092980000000004
120,0.8251537480796814,24.2904
121,0.8011528348641739,24.487820000000003
122,0.78057623843189,24.685240000000004
123,0.7642404206726512,24.88266
124,0.7525727484046916,25.080080000000002
125,0.7457725024018615,25.277500000000003
126,0.7438031796967525,25.474920000000004
127,0.7465077872461389,25.672340000000002
128,0.7536333388600239,25.869760000000003
129,0.7648879916341141,26.067180000000004
130,0.7799396294696088,26.2646
131,0.7983783285717492,26.462020000000003
132,0.8197796631776127,26.659440000000004
133,0.8435141398950019,26.856860000000005
134,0.8688137650879383,27.054280000000002
135,0.8947722916357832,27.251700000000003
136,0.9202887446802007,27.449120000000004
137,0.9441683466677985,27.64654
138,0.9651645506775538,27.843960000000003
139,0.982103272378492,28.041380000000004
140,0.99397759260667,28.238800000000005
141,0.9999107265344318,28.436220000000002
142,1.0,28.633640000000003
143,0.9937390642453192,28.831060000000004
144,0.9816029899116097,29.028480000000002
145,0.964287920234222,29.225900000000003
146,0.9427393696650366,29.423320000000004
147,0.9180855637794213,29.620740000000005
148,0.8915120541917864,29.818160000000002
149,0.8642053284940446,30.015580000000003
150,0.8372412987878524,30.213000000000005
151,0.8115853603024129,30.410420000000002
152,0.7880715376675461,30.607840000000003
153,0.7674246562024614,30.805260000000004
154,0.750176630524116,31.00268
155,0.7368365603814384,31.200100000000003
156,0.7278638759192876,31.397520000000004
157,0.7235394815224248,31.594940000000005
158,0.7241303458079908,31.792360000000002
