,distribution,stand
0,1.0,0.016666999999999998
1,0.9999087880038763,0.040650333
2,0.9997011785106128,0.06463366599999999
3,0.9990867539007467,0.088616999
4,0.9978198479660765,0.112600332
5,0.9955799240861027,0.136583665
6,0.9921237663237549,0.160566998
7,0.9871206742900946,0.18455033099999998
8,0.9803364377225021,0.20853366399999998
9,0.971780761583414,0.23251699699999998
10,0.9613165793035222,0.25650033
11,0.9490121203987618,0.280483663
12,0.934959478482047,0.304466996
13,0.9194205009575899,0.328450329
14,0.9024794785813034,0.352433662
15,0.8843288947051147,0.376416995
16,0.86522659833448,0.40040032799999997
17,0.8452668500773125,0.42438366099999997
18,0.8246189166100918,0.44836699399999996
19,0.8033965168254943,0.47235032699999996
20,0.7818400962816787,0.49633365999999995
21,0.7600451012205951,0.520316993
22,0.7381718491709801,0.544300326
23,0.7165255940005838,0.568283659
24,0.6952328738949803,0.592266992
25,0.674541066967563,0.616250325
26,0.6546524837586979,0.640233658
27,0.635812620841022,0.664216991
28,0.6181427848342954,0.688200324
29,0.6017770954784356,0.712183657
30,0.5868139575941232,0.73616699
31,0.5732314188005248,0.760150323
32,0.5611078495599072,0.784133656
33,0.5503626678094921,0.808116989
34,0.5408392103568027,0.832100322
35,0.5323853250427795,0.8560836549999999
36,0.5248901642070857,0.8800669879999999
37,0.5181102772325128,0.9040503209999999
38,0.5117628024732376,0.9280336539999999
39,0.5057566812671691,0.9520169869999999
40,0.4998229518961199,0.9760003199999999
41,0.4937951495358485,0.9999836529999999
42,0.4875414838748971,1.023966986
43,0.48106777115739735,1.047950319
44,0.4743567953818315,1.071933652
45,0.46741177555945934,1.095916985
46,0.46038533907885215,1.119900318
47,0.45336173772764465,1.143883651
48,0.44644167223621894,1.167866984
49,0.43967920223128704,1.1918503169999999
50,0.4332457600632442,1.21583365
51,0.4270998550777196,1.2398169829999999
52,0.42118254023187524,1.263800316
53,0.41546636330173026,1.2877836489999999
54,0.4098573934097109,1.311766982
55,0.4041700728252873,1.3357503149999999
56,0.3982691440008539,1.359733648
57,0.3920652767860473,1.3837169809999998
58,0.3854343366155448,1.407700314
59,0.37827899969354795,1.4316836469999998
60,0.3706606068243997,1.45566698
61,0.362608247673998,1.4796503129999998
62,0.35423159486370526,1.503633646
63,0.3457026034322166,1.5276169789999998
64,0.3372872203594936,1.551600312
65,0.3292345582152046,1.575583645
66,0.32176565616594166,1.599566978
67,0.31516332384161944,1.623550311
68,0.3096223347996102,1.647533644
69,0.30527628867162054,1.671516977
70,0.30217414939678366,1.69550031
71,0.30038049721811444,1.719483643
72,0.2997658016050217,1.743466976
73,0.3001446798862422,1.767450309
74,0.301311709420917,1.7914336419999999
75,0.30298631291532174,1.815416975
76,0.30479846326654775,1.8394003079999999
77,0.3064553823874128,1.863383641
78,0.3076109262607906,1.8873669739999999
79,0.30798094359647193,1.911350307
80,0.3072986307396895,1.9353336399999999
81,0.3054457485223595,1.959316973
82,0.3023239337848247,1.9833003059999998
83,0.29792411029105864,2.007283639
84,0.2923906515507907,2.031266972
85,0.28589497096609146,2.055250305
86,0.2786621300994223,2.079233638
87,0.2709766102206474,2.1032169709999997
88,0.2631551785905133,2.127200304
89,0.2554841488458569,2.151183637
90,0.24818761601098924,2.17516697
91,0.2415448351034713,2.1991503029999997
92,0.23567947645305404,2.223133636
93,0.2306824429631548,2.247116969
94,0.22658591583637555,2.271100302
95,0.22337848141436126,2.2950836349999997
96,0.22098883258735996,2.319066968
97,0.2192655569983515,2.343050301
98,0.21807849707510144,2.3670336339999998
99,0.2172471047378085,2.391016967
100,0.21658281023768047,2.4150003
101,0.2158972582876085,2.438983633
102,0.2150652449135375,2.4629669659999998
103,0.21394463181154919,2.486950299
104,0.21242901852317445,2.510933632
105,0.2104963574806303,2.534916965
106,0.20814304070540388,2.5589002979999997
107,0.20540085865997704,2.582883631
108,0.2023437618558011,2.606866964
109,0.19909562833711303,2.630850297
110,0.19576840974682927,2.6548336299999997
111,0.19244849516237508,2.678816963
112,0.1893072128342093,2.702800296
113,0.1864083454349026,2.726783629
114,0.18381087737120005,2.7507669619999997
115,0.18155399942197709,2.774750295
116,0.17965778679185676,2.798733628
117,0.17810241442482225,2.822716961
118,0.17681279579347225,2.8467002939999997
119,0.17574073565399254,2.870683627
120,0.17479545474014732,2.89466696
121,0.17388326660821174,2.918650293
122,0.17291029394348886,2.9426336259999997
123,0.1718326322199775,2.966616959
124,0.1705839190731047,2.990600292
125,0.169122277105398,3.0145836249999998
126,0.16746003225479725,3.0385669579999997
127,0.16561587944513098,3.062550291
128,0.16361644031244185,3.086533624
129,0.1615140656154666,3.1105169569999997
130,0.15937716959875864,3.13450029
131,0.15725837332376083,3.158483623
132,0.15518374766748652,3.182466956
133,0.1532258677155691,3.2064502889999997
134,0.15138193218851637,3.230433622
135,0.14964278141526768,3.254416955
136,0.14798947939948393,3.278400288
137,0.14640015423109093,3.3023836209999997
138,0.14483648078000988,3.326366954
139,0.1432277568026354,3.350350287
140,0.14154603538189547,3.37433362
141,0.13975135846405506,3.3983169529999997
142,0.13780225748019703,3.422300286
143,0.13571189296992636,3.446283619
144,0.13347684152290767,3.470266952
145,0.1311293837797452,3.4942502849999997
146,0.1287076868934652,3.518233618
147,0.12628796781449023,3.542216951
148,0.12393916161506871,3.5662002839999998
149,0.121724412981236,3.5901836169999997
150,0.11972983725099935,3.61416695
151,0.1180206324268964,3.638150283
152,0.11664011996752398,3.6621336159999998
153,0.1156168592877897,3.6861169489999996
154,0.11499054198957481,3.710100282
155,0.11473962404006877,3.734083615
